,article_date,article_title,article_content,article_url
566,2017-05-19,Taking the long way to international development,0,http://blogs.nature.com/naturejobs/2017/05/19/taking-the-long-way-to-international-development/
567,2017-05-17,"The story behind the story: Life, hacked",6,http://blogs.nature.com/futureconditional/2017/05/17/the-story-behind-the-story-life-hacked/
568,2017-05-17,Meditation on a Caltrain: Understanding where to travel to next,5,http://blogs.nature.com/naturejobs/2017/05/17/meditation-on-a-caltrain-understanding-where-to-travel-to-next/
569,2017-05-15,Quick profiles: Emma Hilton,5,http://blogs.nature.com/naturejobs/2017/05/15/quick-profiles-emma-hilton/
570,2017-05-15,When will our lab ladies get a life?,5,http://blogs.nature.com/indigenus/2017/05/when-will-our-lab-ladies-get-a-life.html
571,2017-05-12,"Materials Girl: Hey baby, what’s your h-index?",0,http://blogs.nature.com/thescepticalchymist/2017/05/materials-girl-hey-baby-whats-your-h-index.html
572,2017-05-12,The emotional toll of unemployment in academia,5,http://blogs.nature.com/naturejobs/2017/05/12/the-emotional-toll-of-unemployment-in-academia/
573,2017-05-11,Green antibody mimics,3,http://blogs.nature.com/houseofwisdom/2017/05/green-antibody-mimics.html
574,2017-05-10,The story behind the story: When there’s only dust left,6,http://blogs.nature.com/futureconditional/2017/05/10/the-story-behind-the-story-when-theres-only-dust-left/
575,2017-05-09,Helping women in research navigate career challenges,1,http://blogs.nature.com/houseofwisdom/2017/05/helping-arab-women-scientists-navigate-career-challenges.html
576,2017-05-09,Helping women in research navigate career challenges,1,http://blogs.nature.com/houseofwisdom/2017/05/helping-arab-women-scientists-navigate-career-challenges.html
577,2017-05-09,Open access compliance: supporting Springer Nature authors,0,http://blogs.nature.com/ofschemesandmemes/2017/05/09/open-access-compliance-supporting-springer-nature-authors-2
578,2017-05-09,Mental health problems: Should you tell your boss?,5,http://blogs.nature.com/naturejobs/2017/05/09/mental-health-problems-should-you-tell-your-boss/
579,2017-05-08,Being proactive about mental health during your PhD: a very short guide,5,http://blogs.nature.com/naturejobs/2017/05/08/being-proactive-about-mental-health-during-your-phd-a-very-short-guide/
580,2017-05-08,Gender gap in US science PhD degrees persists,1,http://blogs.nature.com/naturejobs/2017/05/08/gender-gap-in-us-science-phd-degrees-persists/
581,2017-05-05,Allbiotech,5,http://blogs.nature.com/tradesecrets/2017/05/05/allbiotech
582,2017-05-03,"TechBlog: Smartphone science, no programming required",3,http://blogs.nature.com/naturejobs/2017/05/03/techblog-smartphone-science-no-programming-required/
583,2017-05-03,Announcing the winners of the #ScientistAtWork photo competition,9,http://blogs.nature.com/naturejobs/2017/05/03/announcing-the-winners-of-the-scientistatwork-photo-competition/
584,2017-05-03,The story behind the story: A trip to Central Park,6,http://blogs.nature.com/futureconditional/2017/05/03/the-story-behind-the-story-a-trip-to-central-park/
585,2017-05-03,TechBlog: Create the perfect bibliography with the CSL Editor,2,http://blogs.nature.com/naturejobs/2017/05/03/techblog-create-the-perfect-bibliography-with-the-csl-editor/
586,2017-05-03,TechBlog: Create the perfect bibliography with the CSL Editor,2,http://blogs.nature.com/naturejobs/2017/05/03/techblog-create-the-perfect-bibliography-with-the-csl-editor/
587,2017-05-02,Academic housekeeping: Women’s work?,5,http://blogs.nature.com/naturejobs/2017/05/02/academic-housekeeping-womens-work-2/
588,2017-05-01,ChileGlobal Biotec,5,http://blogs.nature.com/tradesecrets/2017/05/01/chileglobal-biotec
589,2017-05-01,The politically engaged scientist,9,http://blogs.nature.com/methagora/2017/05/the-politically-engaged-scientist.html
590,2017-05-01,Out of the lab and onto the streets,5,http://blogs.nature.com/naturejobs/2017/05/01/out-of-the-lab-and-onto-the-streets/
591,2017-04-28,The Colorado: elegy for an overused river,6,http://blogs.nature.com/aviewfromthebridge/2017/04/28/the-colorado/
592,2017-04-27,From the archives (2004): Large-scale structural variation in the human genome,5,http://blogs.nature.com/freeassociation/2017/04/from-the-archives-2004-large-scale-structural-variation-in-the-human-genome.html
593,2017-04-27,Science for all: supporting diversity through science outreach,5,http://blogs.nature.com/naturejobs/2017/04/27/science-for-all-supporting-diversity-through-science-outreach/
594,2017-04-27,First Rounders: Rachel Haurwitz,8,http://blogs.nature.com/tradesecrets/2017/04/27/first-rounders-rachel-haurwitz
595,2017-04-26,Nature Research’s next steps on journal metrics,8,http://blogs.nature.com/ofschemesandmemes/2017/04/26/nature-researchs-next-steps-on-journal-metrics
596,2017-04-26,Nature Research’s next steps on journal metrics,8,http://blogs.nature.com/ofschemesandmemes/2017/04/26/nature-researchs-next-steps-on-journal-metrics
597,2017-04-26,"Boffins, Brexit, Trump and a Time Lord: How the media saw the March for Science",5,http://blogs.nature.com/naturejobs/2017/04/26/boffins-brexit-trump-and-a-time-lord-how-the-media-saw-the-march-for-science/
598,2017-04-26,Why I marched for science – a transatlantic perspective,5,http://blogs.nature.com/naturejobs/2017/04/26/why-i-marched-for-science-a-transatlantic-perspective/
599,2017-04-25,Stepping up for hope,5,http://blogs.nature.com/naturejobs/2017/04/25/stepping-up-for-hope/
600,2017-04-24,March for Science: Steven Holtzman’s speech,5,http://blogs.nature.com/tradesecrets/2017/04/24/march-for-science-steven-holtzmans-speech
601,2017-04-24,The last dinosaur on Earth?,9,http://blogs.nature.com/houseofwisdom/2017/04/the-last-dinosaur-on-earth.html
602,2017-04-24,All in three: How to pitch your PhD in 180 seconds,5,http://blogs.nature.com/naturejobs/2017/04/24/all-in-three-how-to-pitch-your-phd-in-180-seconds/
603,2017-04-24,Maximising the role of UK universities as “anchor institutions”,5,http://blogs.nature.com/naturejobs/2017/04/24/maximising-the-role-of-uk-universities-as-anchor-institutions/
604,2017-04-23,An immortal life: Henrietta Lacks on film,4,http://blogs.nature.com/aviewfromthebridge/2017/04/23/henrietta-lacks-on-film/
605,2017-04-21,Imaging exodus: a thermographic lens on refugees,1,http://blogs.nature.com/aviewfromthebridge/2017/04/21/imaging-exodus/
606,2017-04-21,Reactions: Xin Su,3,http://blogs.nature.com/thescepticalchymist/2017/04/reactions-xin-su.html
607,2017-04-20,From the archives (1995): Guidelines for interpreting and reporting linkage results,1,http://blogs.nature.com/freeassociation/2017/04/from-the-archives-1995-guidelines-for-interpreting-and-reporting-linkage-results.html
608,2017-04-20,Fibonacci’s real mathematical legacy,4,http://blogs.nature.com/aviewfromthebridge/2017/04/20/fibonaccis-mathematical-legacy/
609,2017-04-20,Visual experiments straddling art and science,2,http://blogs.nature.com/houseofwisdom/2017/04/visual-experiments-straddling-art-and-science.html
610,2017-04-20,Visual experiments straddling art and science,2,http://blogs.nature.com/houseofwisdom/2017/04/visual-experiments-straddling-art-and-science.html
611,2017-04-19,The story behind the story: Running safety tips for humans,6,http://blogs.nature.com/futureconditional/2017/04/19/the-story-behind-the-story-running-safety-tips-for-humans/
612,2017-04-19,TechBlog: Need an instrument? Build it!,3,http://blogs.nature.com/naturejobs/2017/04/19/techblog-need-an-instrument-build-it/
613,2017-04-18,Nature India Photo Story: A midnight date,9,http://blogs.nature.com/indigenus/2017/04/nature-india-photo-story-a-midnight-date.html
614,2017-04-18,Change Agent: CRISPR-flavoured fiction,0,http://blogs.nature.com/aviewfromthebridge/2017/04/18/change-agent/
615,2017-04-17,TechBlog: My digital toolbox: Lorena Barba,5,http://blogs.nature.com/naturejobs/2017/04/17/techblog-my-digital-toolbox-lorena-barba/
616,2017-04-17,TechBlog: My digital toolbox: Lorena Barba,5,http://blogs.nature.com/naturejobs/2017/04/17/techblog-my-digital-toolbox-lorena-barba/
617,2017-04-14,The next generation of science outreach,5,http://blogs.nature.com/naturejobs/2017/04/14/the-next-generation-of-science-outreach/
618,2017-04-14,Reactions: Hosea Nelson,3,http://blogs.nature.com/thescepticalchymist/2017/04/reactions-hosea-nelson.html
619,2017-04-13,Creating a world without Parkinson’s 200 years after ‘An Essay on the Shaking Palsy’,5,http://blogs.nature.com/ofschemesandmemes/2017/04/13/creating-a-world-without-parkinsons-200-years-after-an-essay-on-a-shaking-palsy
620,2017-04-12,The story behind the story: Shadow Station,6,http://blogs.nature.com/futureconditional/2017/04/12/the-story-behind-the-story-shadow-station/
621,2017-04-12,"Science competitions earn you fame, glory and transferable skills",5,http://blogs.nature.com/naturejobs/2017/04/12/science-competitions-earn-you-fame-glory-and-transferable-skills/
622,2017-04-12,How haldi and litchi cooked up a storm,8,http://blogs.nature.com/indigenus/2017/04/how-haldi-and-litchi-cooked-up-a-storm.html
623,2017-04-10,Exploring science communication,5,http://blogs.nature.com/naturejobs/2017/04/10/exploring-science-communication/
624,2017-04-10,How should I apply for a fellowship?,5,http://blogs.nature.com/indigenus/2017/04/how-should-i-apply-for-a-fellowship.html
625,2017-04-07,The worldwide web of science,1,http://blogs.nature.com/naturejobs/2017/04/07/the-worldwide-web-of-science/
626,2017-04-07,The worldwide web of science,1,http://blogs.nature.com/naturejobs/2017/04/07/the-worldwide-web-of-science/
627,2017-04-07,Reactions: Jen Heemstra,3,http://blogs.nature.com/thescepticalchymist/2017/04/reactions-jen-heemstra.html
628,2017-04-07,Mutation rates of Mycobacterium tuberculosis: From the archives (2013),5,http://blogs.nature.com/freeassociation/2017/04/mutation-rates-of-mycobacterium-tuberculosis-from-the-archives-2013.html
629,2017-04-06,March for Science: Reflections on a movement,5,http://blogs.nature.com/naturejobs/2017/04/06/march-for-science-reflections-on-a-movement/
630,2017-04-05,The story behind the story: Cold comforts,5,http://blogs.nature.com/futureconditional/2017/04/05/the-story-behind-the-story-cold-comforts/
631,2017-04-05,Remember Max Born – refugee scientists and a role for UK higher education institutions,5,http://blogs.nature.com/ofschemesandmemes/2017/04/05/remember-max-born-refugee-scientists-and-a-role-for-uk-higher-education-institutions
632,2017-04-05,Securing workplace rights for scientists in the age of Trump,5,http://blogs.nature.com/naturejobs/2017/04/05/securing-workplace-rights-for-scientists-in-the-age-of-trump/
633,2017-04-05,Synthetic reactions inside detergent micelles: Bruce Lipshutz at the #ACSSanFran,3,http://blogs.nature.com/stepwise/2017/04/05/synthetic-reactions-inside-detergent-micelles-bruce-lipshutz-at-the-acssanfran
634,2017-04-05,Research data policy going back to basics in Barcelona,5,http://blogs.nature.com/scientificdata/2017/04/05/research-data-policy-going-back-to-basics-in-barcelona/
635,2017-04-04,Beyond data: SpringerMaterials Interactive goes live,3,http://blogs.nature.com/ofschemesandmemes/2017/04/04/beyond-data-springermaterials-interactive-goes-live
636,2017-04-04,Beyond data: SpringerMaterials Interactive goes live,3,http://blogs.nature.com/ofschemesandmemes/2017/04/04/beyond-data-springermaterials-interactive-goes-live
637,2017-04-04,Ancient DNA and the rise of ‘celebrity science’,0,http://blogs.nature.com/aviewfromthebridge/2017/04/04/celebrity-science/
638,2017-04-03,Sexual harassment: A continuing struggle,5,http://blogs.nature.com/naturejobs/2017/04/03/sexual-harassment-a-continuing-struggle/
639,2017-04-03,"Synthetic collagen, protein microarrays and lipid bilayers – Sunday morning, #ACSSanFran",2,http://blogs.nature.com/stepwise/2017/04/03/synthetic-collagen-protein-microarrays-and-lipid-bilayers-sunday-morning-acssanfran
640,2017-04-03,Woolly mammoth hemoglobin brought to life: From the archives (2010),2,http://blogs.nature.com/freeassociation/2017/04/woolly-mammoth-hemoglobin-brought-to-life-from-the-archives-2010.html
641,2017-04-02,Writing home from the American Chemical Society Meeting in San Francisco,3,http://blogs.nature.com/stepwise/2017/04/02/writing-home-from-the-american-chemical-society-meeting-in-san-francisco
642,2017-03-31,"TechBlog: Santiago Perez De Rosso on Git, reimagined",3,http://blogs.nature.com/naturejobs/2017/03/31/my-digital-toolbox-santiago-perez-de-rosso-on-git-reimagined/
643,2017-03-31,25 years of Nature Genetics,5,http://blogs.nature.com/freeassociation/2017/03/25-years-of-nature-genetics.html
644,2017-03-31,Imaging deep in live tissue,3,http://blogs.nature.com/methagora/2017/03/imaging-deep-in-live-tissue.html
645,2017-03-30,Degree and depression,5,http://blogs.nature.com/naturejobs/2017/03/30/degree-and-depression/
646,2017-03-30,Degree and depression,5,http://blogs.nature.com/naturejobs/2017/03/30/degree-and-depression/
647,2017-03-30,"Collaborate, not compete",5,http://blogs.nature.com/tradesecrets/2017/03/30/collaborate-not-compete
648,2017-03-29,The story behind the story: Sofer Pete,6,http://blogs.nature.com/futureconditional/2017/03/29/the-story-behind-the-story-sofer-pete/
649,2017-03-28,Women in science: Fight the brain drain,5,http://blogs.nature.com/naturejobs/2017/03/28/women-in-science-fight-the-brain-drain/
650,2017-03-28,Imaging and imagining black holes,8,http://blogs.nature.com/aviewfromthebridge/2017/03/28/imaging-black-holes/
651,2017-03-27,Employment rights in post-Brexit Britain,5,http://blogs.nature.com/naturejobs/2017/03/27/employment-rights-in-post-brexit-britain/
652,2017-03-27,Why I will not be marching for science,5,http://blogs.nature.com/naturejobs/2017/03/27/why-i-will-not-be-marching-for-science/
653,2017-03-24,A wily plotter and his pioneering atlas,7,http://blogs.nature.com/aviewfromthebridge/2017/03/24/pioneering-atlas/
654,2017-03-24,Getting started on an academic book: five questions to ask,3,http://blogs.nature.com/naturejobs/2017/03/24/getting-started-on-an-academic-book-five-questions-to-ask/
655,2017-03-24,My Biotech Heroes,8,http://blogs.nature.com/tradesecrets/2017/03/24/my-biotech-heroes
656,2017-03-24,My Biotech Heroes,8,http://blogs.nature.com/tradesecrets/2017/03/24/my-biotech-heroes
657,2017-03-23,Call for submissions: Open research data resources,5,http://blogs.nature.com/scientificdata/2017/03/23/3955/
658,2017-03-23,Revisiting Feynman on physical law,5,http://blogs.nature.com/aviewfromthebridge/2017/03/23/feynman-on-physical-law/
659,2017-03-22,The story behind the story: Mr Singularity,3,http://blogs.nature.com/futureconditional/2017/03/22/the-story-behind-the-story-mr-singularity/
660,2017-03-22,Convey simplifies conflicts of interest disclosure,5,http://blogs.nature.com/naturejobs/2017/03/22/convey-simplifies-conflict-of-interest-disclosure/
661,2017-03-22,On academic job insecurity and the ultimate tenure,5,http://blogs.nature.com/naturejobs/2017/03/22/on-academic-job-insecurity-and-the-ultimate-tenure/
662,2017-03-20,Women aren’t failing at science — science is failing women,5,http://blogs.nature.com/naturejobs/2017/03/20/women-arent-failing-at-science-science-is-failing-women/
663,2017-03-17,What I learnt from researching in Germany,5,http://blogs.nature.com/naturejobs/2017/03/17/what-i-learnt-from-researching-in-germany/
664,2017-03-17,Materials Girl: Life beyond academia,5,http://blogs.nature.com/thescepticalchymist/2017/03/materials-girl-life-beyond-academia.html
665,2017-03-16,Women scientists on what plagues their growth,7,http://blogs.nature.com/indigenus/2017/03/women-scientists-on-what-plagues-their-growth.html
666,2017-03-16,Women scientists on what plagues their growth,7,http://blogs.nature.com/indigenus/2017/03/women-scientists-on-what-plagues-their-growth.html
667,2017-03-15,The story behind the story: Green boughs will cover thee,6,http://blogs.nature.com/futureconditional/2017/03/15/the-story-behind-the-story-green-boughs-will-cover-thee/
668,2017-03-15,Does language limit scientific expression?,5,http://blogs.nature.com/houseofwisdom/2017/03/does-language-limit-scientific-expression.html
669,2017-03-15,Promoting open science from a pub: the Panton Principles,5,http://blogs.nature.com/naturejobs/2017/03/15/promoting-open-science-and-beer-the-panton-principles/
670,2017-03-15,Orchids: the success of beautiful cheats,5,http://blogs.nature.com/aviewfromthebridge/2017/03/15/orchids-the-success/
671,2017-03-13,Hope in the Dark and the March for Science,5,http://blogs.nature.com/naturejobs/2017/03/13/hope-in-the-dark-and-the-march-for-science/
672,2017-03-13,Monthly Map,4,http://blogs.nature.com/tradesecrets/2017/03/13/monthly-map-42
673,2017-03-10,Genome editing meets version control,3,http://blogs.nature.com/naturejobs/2017/03/10/genome-editing-meets-version-control/
674,2017-03-10,Reactions: Amit Kumar,3,http://blogs.nature.com/thescepticalchymist/2017/03/reactions-amit-kumar.html
675,2017-03-09,Painting with yeast,0,http://blogs.nature.com/naturejobs/2017/03/09/painting-with-yeast/
676,2017-03-09,Painting with yeast,0,http://blogs.nature.com/naturejobs/2017/03/09/painting-with-yeast/
677,2017-03-08,The story behind the story: Proton,6,http://blogs.nature.com/futureconditional/2017/03/08/the-story-behind-the-story-proton/
678,2017-03-08,New Trump Travel Ban a Detriment to Biotech,7,http://blogs.nature.com/tradesecrets/2017/03/08/new-trump-travel-ban-a-detriment-to-biotech
679,2017-03-08,Investing in science in Hungary,5,http://blogs.nature.com/naturejobs/2017/03/08/investing-in-science-in-hungary/
680,2017-03-06,Lessons in leisure for scientists,5,http://blogs.nature.com/naturejobs/2017/03/06/lessons-in-leisure-for-scientists/
681,2017-03-04,The Finnish trio navigating the natural world through 3D art,7,http://blogs.nature.com/houseofwisdom/2017/03/the-finnish-trio-navigating-the-natural-world-through-3d-art.html
682,2017-03-03,Artist of the animatronic,1,http://blogs.nature.com/aviewfromthebridge/2017/03/03/artist-of-the-animatronic/
683,2017-03-03,Join the March for Science in London (and other UK cities),5,http://blogs.nature.com/naturejobs/2017/03/03/join-the-march-for-science-in-london-and-other-uk-cities/
684,2017-03-03,Reactions: Nilay Hazari,3,http://blogs.nature.com/thescepticalchymist/2017/03/reactions-nilay-hazari.html
685,2017-02-28,Longer lasting batteries,2,http://blogs.nature.com/houseofwisdom/2017/02/longer-lasting-batteries.html
686,2017-02-28,Longer lasting batteries,2,http://blogs.nature.com/houseofwisdom/2017/02/longer-lasting-batteries.html
687,2017-02-28,Cite responsibly,5,http://blogs.nature.com/methagora/2017/02/cite-responsibly.html
688,2017-02-28,‘Visualising Science’ workshop to arm scientists with visual tools,5,http://blogs.nature.com/indigenus/2017/02/visual-tools-for-science-communication.html
689,2017-02-28,Argentina and science: Stuck in a bad romance?,5,http://blogs.nature.com/tradesecrets/2017/02/28/argentina-and-science-stuck-in-a-bad-romance-2
690,2017-02-27,Escape gene name-mangling with ‘Escape Excel’,4,http://blogs.nature.com/naturejobs/2017/02/27/escape-gene-name-mangling-with-escape-excel/
691,2017-02-27,Chemistry in retrospect: Personal reflections on a polarizing story,6,http://blogs.nature.com/thescepticalchymist/2017/02/chemistry-in-retrospect-personal-reflections-on-a-polarizing-story.html
692,2017-02-27,Introducing “Chemistry in retrospect”,3,http://blogs.nature.com/thescepticalchymist/2017/02/introducing-chemistry-in-retrospect.html
693,2017-02-24,Industry partnership programs: A new type of PhD?,5,http://blogs.nature.com/naturejobs/2017/02/24/industry-partnership-programs-a-new-type-of-phd/
694,2017-02-24,Reactions: Bassam Shakhashiri,3,http://blogs.nature.com/thescepticalchymist/2017/02/reactions-bassam-shakhashiri.html
695,2017-02-23,Keeping up-to-date with the primary literature just got a little easier,3,http://blogs.nature.com/ofschemesandmemes/2017/02/23/keeping-up-to-date-with-the-primary-literature-just-got-a-little-easier
696,2017-02-23,Keeping up-to-date with the primary literature just got a little easier,3,http://blogs.nature.com/ofschemesandmemes/2017/02/23/keeping-up-to-date-with-the-primary-literature-just-got-a-little-easier
697,2017-02-22,The story behind the story: The terminator,0,http://blogs.nature.com/futureconditional/2017/02/22/the-story-behind-the-story-the-terminator/
698,2017-02-22,How to be good at multitasking,3,http://blogs.nature.com/naturejobs/2017/02/22/how-to-be-good-at-multitasking/
699,2017-02-20,Nature India partners with ICRISAT for InterDrought-V,4,http://blogs.nature.com/indigenus/2017/02/nature-india-partners-with-icrisat-for-interdrought-v.html
700,2017-02-20,The start and the middle: beginning your PhD,5,http://blogs.nature.com/naturejobs/2017/02/20/the-start-and-the-middle-beginning-your-phd/
701,2017-02-17,Development and debate about the March for Science,5,http://blogs.nature.com/naturejobs/2017/02/17/development-and-debate-about-the-march-for-science/
702,2017-02-17,Reactions: Jianjun Cheng,3,http://blogs.nature.com/thescepticalchymist/2017/02/reactions-jianjun-cheng.html
703,2017-02-17,Argentina and science: Stuck in a bad romance?,5,http://blogs.nature.com/tradesecrets/2017/02/17/argentina-and-science-stuck-in-a-bad-romance
704,2017-02-16,Away from home: Visa tips for postdocs to US,5,http://blogs.nature.com/indigenus/2017/02/away-from-home-visa-tips-for-postdocs-to-us.html
705,2017-02-15,Finding job satisfaction as a humanitarian researcher,0,http://blogs.nature.com/naturejobs/2017/02/15/finding-job-satisfaction-as-a-humanitarian-researcher/
706,2017-02-15,Finding job satisfaction as a humanitarian researcher,0,http://blogs.nature.com/naturejobs/2017/02/15/finding-job-satisfaction-as-a-humanitarian-researcher/
707,2017-02-15,Raising Horizons: women in science reframed,3,http://blogs.nature.com/aviewfromthebridge/2017/02/15/raising-horizons/
708,2017-02-15,UAE’s first nanosatellite launched,4,http://blogs.nature.com/houseofwisdom/2017/02/uaes-first-nanosatellite-to-launch-within-a-week.html
709,2017-02-14,Nature India Photo Story: The kingfisher feeds,9,http://blogs.nature.com/indigenus/2017/02/nature-india-photo-story-the-kingfisher-feeds.html
710,2017-02-13,Ghost research: taking stock of work that disappears,3,http://blogs.nature.com/naturejobs/2017/02/13/ghost-research-taking-stock-of-work-that-disappears/
711,2017-02-12,Nanotechnology-armed green tea can battle cancer,4,http://blogs.nature.com/houseofwisdom/2017/02/nanotechnology-armed-green-tea-can-battle-cancer.html
712,2017-02-10,Science communication: What it takes,5,http://blogs.nature.com/naturejobs/2017/02/10/science-communication-what-it-takes/
713,2017-02-10,Reactions: Julia Kalow,3,http://blogs.nature.com/thescepticalchymist/2017/02/reactions-julia-kalow.html
714,2017-02-09,How do I get money for my academic idea?,5,http://blogs.nature.com/naturejobs/2017/02/09/how-do-i-get-money-for-my-academic-idea/
715,2017-02-08,From tin men to Terminator: Robots reviewed,3,http://blogs.nature.com/aviewfromthebridge/2017/02/08/robots-the-long-dream/
716,2017-02-08,From tin men to Terminator: Robots reviewed,3,http://blogs.nature.com/aviewfromthebridge/2017/02/08/robots-the-long-dream/
717,2017-02-08,Science meets Netflix with data streaming,5,http://blogs.nature.com/naturejobs/2017/02/08/science-meets-netflix-with-data-streaming/
718,2017-02-07,US immigration order strikes against biotech,7,http://blogs.nature.com/tradesecrets/2017/02/07/us-immigration-order-strikes-against-biotech
719,2017-02-07,Travel ban update: One week later,5,http://blogs.nature.com/naturejobs/2017/02/07/travel-ban-update-one-week-later/
720,2017-02-06,Networking: a very short cheat sheet,3,http://blogs.nature.com/naturejobs/2017/02/06/networking-a-very-short-cheat-sheet/
721,2017-02-03,Data sharing recommendations to the NIH,5,http://blogs.nature.com/scientificdata/2017/02/03/data-sharing-recommendations-to-the-nih/
722,2017-02-03,Successful vs. effective research presentations,5,http://blogs.nature.com/naturejobs/2017/02/03/successful-vs-effective-research-presentations/
723,2017-02-03,Waltzing for science,7,http://blogs.nature.com/aviewfromthebridge/2017/02/03/waltzing-for-science/
724,2017-02-03,Finding job satisfaction in industrial research,5,http://blogs.nature.com/indigenus/2017/02/finding-job-satisfaction-in-industrial-research.html
725,2017-02-02,Nature India Special Issue: Oral Health Inequalities and Health Systems in Asia-Pacific,4,http://blogs.nature.com/indigenus/2017/02/nature-india-special-issue-oral-health-inequalities-and-health-systems-in-asia-pacific.html
726,2017-02-02,Nature India Special Issue: Oral Health Inequalities and Health Systems in Asia-Pacific,4,http://blogs.nature.com/indigenus/2017/02/nature-india-special-issue-oral-health-inequalities-and-health-systems-in-asia-pacific.html
727,2017-02-01,The story behind the story: The last passenger pigeon,6,http://blogs.nature.com/futureconditional/2017/02/01/the-story-behind-the-story-the-last-passenger-pigeon/
728,2017-02-01,Zika research in 2016,9,http://blogs.nature.com/ofschemesandmemes/2017/02/01/zika-research-in-2016
729,2017-02-01,Donald Trump’s immigration ban and its impact on the scientific community,5,http://blogs.nature.com/naturejobs/2017/02/01/donald-trumps-immigration-ban-and-its-impact-on-the-scientific-community/
730,2017-01-31,Away from home: CRISPR and I,1,http://blogs.nature.com/indigenus/2017/01/away-from-home-crispr-and-i.html
731,2017-01-31,Away from home: Lovelock during postdoc,5,http://blogs.nature.com/naturejobs/2017/01/31/away-from-home-lovelock-during-postdoc/
732,2017-01-30,"Margaret Thatcher, post-truth, and other “political scientists”",5,http://blogs.nature.com/naturejobs/2017/01/30/margaret-thatcher-post-truth-and-other-political-scientists/
733,2017-01-27,Reactions Catch-up: Mike Tarselli,2,http://blogs.nature.com/thescepticalchymist/2017/01/reactions-catch-up-mike-tarselli.html
734,2017-01-27,Reactions Catch-up: Mike Tarselli,2,http://blogs.nature.com/thescepticalchymist/2017/01/reactions-catch-up-mike-tarselli.html
735,2017-01-26,What are the similarities between academia and industry?,5,http://blogs.nature.com/naturejobs/2017/01/26/what-are-the-similarities-between-academia-and-industry/
736,2017-01-26,New neuroscience tools for team science in ‘big data’ era,4,http://blogs.nature.com/naturejobs/2017/01/26/new-neuroscience-tools-for-team-science-in-big-data-era/
737,2017-01-25,The story behind the story: The last robot,6,http://blogs.nature.com/futureconditional/2017/01/25/the-story-behind-the-story-the-last-robot/
738,2017-01-25,Ten tips for finding an effective mentor,5,http://blogs.nature.com/naturejobs/2017/01/25/ten-tips-for-finding-an-effective-mentor/
739,2017-01-24,From counting to caring,3,http://blogs.nature.com/houseofwisdom/2017/01/from-counting-to-caring.html
740,2017-01-24,Away from home: The two-body problem,5,http://blogs.nature.com/naturejobs/2017/01/24/away-from-home-the-two-body-problem/
741,2017-01-23,How travelling can help prepare you for a successful research career,5,http://blogs.nature.com/naturejobs/2017/01/23/how-travelling-can-help-prepare-you-for-a-successful-research-career/
742,2017-01-20,Thomas Bayrle: mesmerising machines,8,http://blogs.nature.com/aviewfromthebridge/2017/01/20/thomas-bayrle/
743,2017-01-20,Reactions: Alexander Spokoyny,3,http://blogs.nature.com/thescepticalchymist/2017/01/reactions-alexander-spokoyny.html
744,2017-01-20,Reactions: Alexander Spokoyny,3,http://blogs.nature.com/thescepticalchymist/2017/01/reactions-alexander-spokoyny.html
745,2017-01-19,How useful is an MBA?,5,http://blogs.nature.com/naturejobs/2017/01/19/how-useful-is-an-mba/
746,2017-01-18,The story behind the story: Cease and desist,6,http://blogs.nature.com/futureconditional/2017/01/18/the-story-behind-the-story-cease-and-desist/
747,2017-01-18,From start-ups to big pharma – how to get into industry,5,http://blogs.nature.com/naturejobs/2017/01/18/from-start-ups-to-big-pharma-how-to-get-into-industry/
748,2017-01-17,Scientific writing: A very short cheat sheet,0,http://blogs.nature.com/indigenus/2017/01/scientific-writing-a-very-short-cheat-sheet.html
749,2017-01-17,Away from home: Why the postdoc phase is crucial,5,http://blogs.nature.com/naturejobs/2017/01/17/away-from-home-why-the-postdoc-phase-is-crucial/
750,2017-01-16,Is a picture worth a thousand words?,5,http://blogs.nature.com/naturejobs/2017/01/16/is-a-picture-worth-a-thousand-words/
751,2017-01-13,New to graduate school? Pay attention to those core courses,5,http://blogs.nature.com/naturejobs/2017/01/13/new-to-graduate-school-pay-attention-to-those-core-courses/
752,2017-01-13,Reactions: Helmut Schwarz,3,http://blogs.nature.com/thescepticalchymist/2017/01/reactions-helmut-schwarz.html
753,2017-01-12,Is there an age limit to moving into industry?,5,http://blogs.nature.com/naturejobs/2017/01/12/is-there-an-age-limit-to-moving-into-industry/
754,2017-01-12,Is there an age limit to moving into industry?,5,http://blogs.nature.com/naturejobs/2017/01/12/is-there-an-age-limit-to-moving-into-industry/
755,2017-01-11,The story behind the story: Playing for keeps,6,http://blogs.nature.com/futureconditional/2017/01/11/the-story-behind-the-story-playing-for-keeps/
756,2017-01-11,Scientific presentations: A cheat sheet,3,http://blogs.nature.com/naturejobs/2017/01/11/scientific-presentations-a-cheat-sheet/
757,2017-01-10,Nature’s thoughts on blind reviewers,3,http://blogs.nature.com/indigenus/2017/01/natures-thoughts-on-blind-reviewers.html
758,2017-01-10,Away from home: Hard work knows no boundaries,1,http://blogs.nature.com/naturejobs/2017/01/10/away-from-home-hard-work-knows-no-boundaries/
